time,x,y,z
1782049363.69,-39783.039,-36907.414,-1.287
1782049363.79,-39783.043,-36907.414,-1.295
1782049363.89,-39783.047,-36907.414,-1.301
1782049363.99,-39783.051,-36907.414,-1.308
1782049364.09,-39783.082,-36907.414,-1.307
1782049364.2,-39783.102,-36907.41,-1.304
1782049364.3,-39783.133,-36907.406,-1.302
1782049364.4,-39783.164,-36907.398,-1.3
1782049364.5,-39783.18,-36907.398,-1.3
1782049364.6,-39783.207,-36907.391,-1.3
1782049364.71,-39783.238,-36907.371,-1.3
1782049364.81,-39783.266,-36907.371,-1.304
1782049364.91,-39783.273,-36907.371,-1.311
1782049365.01,-39783.301,-36907.363,-1.312
1782049365.12,-39783.32,-36907.363,-1.308
1782049365.22,-39783.348,-36907.363,-1.303
1782049365.32,-39783.383,-36907.355,-1.3
1782049365.43,-39783.414,-36907.355,-1.3
1782049365.53,-39783.441,-36907.355,-1.301
1782049365.63,-39783.473,-36907.348,-1.302
1782049365.73,-39783.504,-36907.344,-1.301
1782049365.83,-39783.535,-36907.344,-1.301
1782049365.94,-39783.586,-36907.344,-1.301
1782049366.04,-39783.625,-36907.348,-1.301
1782049366.14,-39783.656,-36907.379,-1.3
1782049366.24,-39783.691,-36907.41,-1.3
1782049366.35,-39783.742,-36907.441,-1.299
1782049366.35,-39783.742,-36907.441,-1.299
1782049366.45,-39783.797,-36907.473,-1.297
1782049366.55,-39783.832,-36907.504,-1.294
1782049366.66,-39783.863,-36907.535,-1.293
1782049366.76,-39783.895,-36907.566,-1.293
1782049366.86,-39783.926,-36907.598,-1.292
1782049366.96,-39783.957,-36907.629,-1.29
1782049367.06,-39783.988,-36907.656,-1.286
1782049367.17,-39784.023,-36907.691,-1.282
1782049367.27,-39784.051,-36907.719,-1.28
1782049367.37,-39784.086,-36907.754,-1.28
1782049367.47,-39784.117,-36907.785,-1.278
